code,name,total_score,close,pct_chg,vol_ratio,weekly_resonance,squeeze_status,chip_90(%),profit_ratio(%),matched_rule,status_tag,bandwidth(%),converged_mas,listing_days,bw_percentile(%)
301595,太力科技,57.0,44.27,7.87,2.08,周线温和收敛,正常扩张,15.4,79.0,4线汇聚(涨停豁免向上),涨停+放量双共振,3.95,"MA20,MA30,MA10,MA5",321,40.0
300990,同飞股份,57.0,96.39,7.22,1.61,周线温和收敛,正常扩张,22.8,70.8,4线汇聚(涨停豁免向上),涨停+放量双共振,3.32,"MA120,MA60,MA5,MA20",321,63.3
300938,信测标准,57.0,31.17,6.2,2.04,周线中性震荡,窄轨即将变盘,34.1,58.5,4线汇聚(涨停豁免向上),涨停+放量双共振,2.96,"MA20,MA30,MA10,MA250",321,15.0
688799,华纳药厂,57.0,52.51,5.44,1.76,周线温和收敛,正常扩张,15.7,77.3,4线汇聚(涨停豁免向上),涨停+放量双共振,3.93,"MA10,MA5,MA250,MA120",321,47.5
301317,鑫磊股份,57.0,50.17,4.33,1.61,周线中性震荡,窄轨即将变盘,27.5,61.1,4线汇聚(涨停豁免向上),涨停+放量双共振,3.57,"MA250,MA30,MA20,MA5",321,13.3
600156,华升股份,57.0,8.52,4.28,1.7,周线中性震荡,窄轨即将变盘,28.7,40.8,4线汇聚(涨停豁免向上),涨停+放量双共振,2.95,"MA5,MA30,MA20,MA10",321,0.0
002025,航天电器,57.0,73.16,3.98,1.4,周线温和收敛,正常扩张,17.6,76.3,4线汇聚(涨停豁免向上),涨停+放量双共振,3.77,"MA10,MA5,MA60,MA120",321,35.8
002212,天融信,57.0,7.14,2.15,1.62,周线温和收敛,正常扩张,17.4,76.3,4线汇聚(涨停豁免向上),涨停+放量双共振,3.81,"MA30,MA120,MA20,MA10",321,76.7
300398,飞凯材料,57.0,37.12,1.98,1.39,周线中性震荡,窄轨即将变盘,30.7,60.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.63,"MA10,MA20,MA5,MA30",321,4.2
603119,浙江荣泰,57.0,54.35,1.91,1.19,周线中性震荡,窄轨即将变盘,23.4,54.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.29,"MA20,MA30,MA10,MA5",321,5.8
001209,洪兴股份,57.0,19.26,0.16,3.22,周线温和收敛,正常扩张,17.0,73.8,4线汇聚(涨停豁免向上),涨停+放量双共振,3.82,"MA30,MA20,MA5,MA10",321,33.3
300988,津荣天宇,57.0,15.38,0.07,0.93,周线中性震荡,窄轨即将变盘,18.7,59.8,5线粘合汇聚,涨停蓄势(免放量),3.41,"MA60,MA30,MA5,MA20,MA10",321,7.5
002837,英维克,57.0,61.75,-0.45,1.01,周线中性震荡,窄轨即将变盘,22.3,39.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.11,"MA30,MA5,MA10,MA60",321,10.8
301323,新莱福,57.0,76.61,-0.61,0.7,周线中性震荡,窄轨即将变盘,22.2,66.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.94,"MA20,MA10,MA30,MA60",321,6.7
301306,西测测试,57.0,98.4,-0.9,0.93,周线中性震荡,窄轨即将变盘,33.8,44.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.16,"MA30,MA20,MA10,MA5",321,4.2
000981,山子高科,56.0,3.01,9.85,1.13,周线中性震荡,正常扩张,23.4,69.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.62,"MA60,MA20,MA30,MA10",321,33.3
300243,瑞丰高材,56.0,21.22,6.9,2.16,周线中性震荡,正常扩张,24.8,89.6,4线汇聚(涨停豁免向上),涨停+放量双共振,2.15,"MA30,MA20,MA10,MA120",321,49.2
688521,芯原股份,56.0,196.1,3.31,1.1,周线中性震荡,极度挤压(蓄势),29.2,43.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.98,"MA20,MA5,MA10,MA30",320,2.5
603038,华立股份,56.0,16.95,2.98,1.52,周线中性震荡,正常扩张,18.0,85.3,4线汇聚(涨停豁免向上),涨停+放量双共振,3.17,"MA10,MA30,MA250,MA20",321,56.7
002214,大立科技,56.0,17.51,1.57,1.16,周线中性震荡,正常扩张,17.1,93.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.5,"MA30,MA120,MA250,MA20",321,56.7
300128,锦富技术,56.0,4.98,0.81,0.9,周线中性震荡,极度挤压(蓄势),31.2,47.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.7,"MA60,MA30,MA5,MA20",321,9.2
603156,养元饮品,56.0,43.25,0.79,1.13,周线极致收敛,正常扩张,20.4,55.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.74,"MA120,MA10,MA5,MA20",321,39.2
688401,路维光电,56.0,67.99,0.68,0.94,周线中性震荡,极度挤压(蓄势),20.5,48.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.71,"MA10,MA5,MA20,MA30",321,0.0
600552,凯盛科技,56.0,17.59,0.23,1.38,周线中性震荡,极度挤压(蓄势),32.9,44.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.97,"MA10,MA5,MA20,MA30",321,0.0
002990,盛视科技,56.0,49.49,0.12,1.02,周线中性震荡,极度挤压(蓄势),28.2,50.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.89,"MA20,MA10,MA5,MA30",321,0.0
300710,万隆光电,56.0,29.83,-0.07,0.77,周线中性震荡,极度挤压(蓄势),21.5,35.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.69,"MA250,MA60,MA5,MA30",321,0.0
688286,敏芯股份,56.0,48.26,-0.08,0.98,周线中性震荡,极度挤压(蓄势),32.0,54.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.94,"MA5,MA10,MA20,MA30",321,29.2
688693,锴威特,56.0,76.47,-0.42,1.11,周线中性震荡,极度挤压(蓄势),36.6,37.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.53,"MA10,MA5,MA20,MA60",321,0.0
603020,爱普股份,55.0,11.33,4.91,1.26,周线中性震荡,低波收口,20.6,69.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.43,"MA30,MA20,MA10,MA250",321,25.8
605111,新洁能,55.0,59.23,4.65,1.8,周线温和收敛,低波收口,29.3,57.7,4线汇聚(涨停豁免向上),涨停+放量双共振,3.54,"MA10,MA5,MA120,MA20",321,21.7
603926,铁流股份,55.0,17.08,4.15,1.25,周线中性震荡,低波收口,23.3,52.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.51,"MA60,MA30,MA5,MA20",321,18.3
688458,美芯晟,55.0,37.7,1.59,1.23,周线中性震荡,低波收口,17.3,64.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.69,"MA60,MA20,MA10,MA5",321,26.7
300260,新莱应材,55.0,60.3,1.04,1.33,周线中性震荡,低波收口,33.1,63.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.5,"MA10,MA5,MA20,MA250",321,25.0
301603,乔锋智能,55.0,123.15,-0.53,1.06,周线温和收敛,低波收口,19.6,43.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.97,"MA120,MA5,MA10,MA60",321,24.2
001360,南矿集团,54.0,19.38,4.7,1.45,周线中性震荡,低波收口,20.3,80.1,4线汇聚(涨停豁免向上),涨停+放量双共振,3.75,"MA30,MA120,MA5,MA20",321,26.7
300461,田中精机,53.0,33.33,12.87,1.75,周线中性震荡,窄轨即将变盘,35.2,54.7,4线汇聚(涨停豁免向上),涨停+放量双共振,3.61,"MA10,MA20,MA30,MA60",321,14.2
600630,龙头股份,53.0,7.54,10.07,2.98,周线中性震荡,正常扩张,22.9,66.9,5线粘合汇聚,涨停+放量双共振,2.75,"MA30,MA20,MA5,MA60,MA10",321,46.7
600293,三峡新材,53.0,3.4,10.03,1.21,周线温和收敛,正常扩张,20.7,78.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.78,"MA120,MA10,MA5,MA250",321,64.2
002927,泰永长征,53.0,19.05,4.9,1.9,周线中性震荡,正常扩张,24.3,67.3,4线向上汇聚,标准放量突破,2.49,"MA10,MA5,MA120,MA250",321,33.3
300171,东富龙,53.0,14.36,4.13,1.74,周线中性震荡,正常扩张,13.8,74.7,4线汇聚(涨停豁免向上),涨停+放量双共振,3.02,"MA10,MA5,MA30,MA20",321,47.5
688238,和元生物,53.0,6.77,3.52,1.42,周线中性震荡,正常扩张,17.0,54.8,4线汇聚(涨停豁免向上),涨停+放量双共振,1.85,"MA120,MA60,MA5,MA10",321,30.8
001356,富岭股份,53.0,9.1,3.06,1.17,周线温和收敛,正常扩张,13.1,43.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.51,"MA60,MA5,MA10,MA30",321,35.0
002638,勤上股份,53.0,4.23,2.42,1.18,周线中性震荡,正常扩张,15.4,53.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.13,"MA30,MA5,MA120,MA10",321,55.8
603978,深圳新星,53.0,22.03,2.32,1.15,周线中性震荡,正常扩张,28.5,60.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.6,"MA20,MA5,MA60,MA10",321,45.8
688192,迪哲医药-U,53.0,56.79,1.88,1.01,周线中性震荡,窄轨即将变盘,24.7,50.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.91,"MA60,MA5,MA10,MA250",320,15.0
605006,山东玻纤,53.0,17.44,1.87,0.89,周线中性震荡,正常扩张,28.2,74.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.44,"MA120,MA30,MA60,MA20",321,44.2
688315,诺禾致源,53.0,13.97,1.53,1.42,周线温和收敛,正常扩张,15.7,33.0,4线汇聚(涨停豁免向上),涨停+放量双共振,3.69,"MA5,MA10,MA60,MA120",321,80.8
000517,荣安地产,53.0,2.01,0.5,1.2,周线中性震荡,正常扩张,16.8,43.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.4,"MA120,MA250,MA60,MA5",321,61.7
301598,博科测试,53.0,49.83,0.24,0.97,周线中性震荡,正常扩张,15.6,34.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.3,"MA60,MA5,MA10,MA30",321,47.5
688330,宏力达,53.0,35.76,0.17,0.82,周线温和收敛,正常扩张,19.9,46.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.86,"MA30,MA5,MA20,MA10",321,44.2
603928,兴业股份,53.0,12.23,-0.16,1.33,周线温和收敛,正常扩张,25.0,54.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.13,"MA20,MA250,MA30,MA120",321,35.0
688234,天岳先进,53.0,104.39,-0.68,1.25,周线中性震荡,窄轨即将变盘,31.2,41.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.64,"MA10,MA5,MA250,MA20",320,4.2
002137,实益达,52.0,8.55,4.27,2.99,周线中性震荡,正常扩张,25.9,47.6,4线汇聚(涨停豁免向上),涨停+放量双共振,1.39,"MA20,MA10,MA30,MA5",321,39.2
301021,英诺激光,52.0,92.7,1.8,1.02,周线中性震荡,正常扩张,35.1,87.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.1,"MA30,MA20,MA120,MA60",321,40.0
002947,恒铭达,51.0,63.96,2.95,1.14,周线中性震荡,低波收口,25.5,45.6,5线粘合汇聚,涨停蓄势(免放量),3.01,"MA30,MA5,MA60,MA20,MA10",321,30.0
301111,粤万年青,51.0,21.8,2.54,0.83,周线中性震荡,低波收口,23.2,43.3,5线粘合汇聚,涨停蓄势(免放量),3.0,"MA5,MA250,MA60,MA30,MA10",321,15.8
603680,今创集团,51.0,10.06,2.34,1.4,周线中性震荡,低波收口,20.7,45.3,4线汇聚(涨停豁免向上),涨停+放量双共振,2.82,"MA5,MA10,MA60,MA20",321,17.5
688073,毕得医药,51.0,64.74,0.92,1.16,周线中性震荡,低波收口,26.4,68.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.83,"MA60,MA10,MA5,MA250",321,26.7
603687,大胜达,51.0,15.47,0.32,1.28,周线中性震荡,低波收口,21.5,36.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.21,"MA60,MA30,MA20,MA5",321,20.8
688653,康希通信,51.0,13.95,0.14,0.89,周线中性震荡,低波收口,21.0,49.8,5线粘合汇聚,涨停蓄势(免放量),3.08,"MA10,MA5,MA250,MA60,MA20",320,25.0
002522,浙江众成,51.0,5.93,-0.34,1.18,周线中性震荡,低波收口,24.1,59.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.27,"MA30,MA60,MA20,MA10",321,27.5
603248,锡华科技,49.0,22.34,10.0,2.75,周线中性震荡,正常扩张,27.9,68.9,4线汇聚(涨停豁免向上),涨停+放量双共振,3.05,"MA20,MA10,MA30,MA60",180,51.7
300413,芒果超媒,49.0,18.14,6.58,1.41,周线温和收敛,正常扩张,20.1,42.9,4线汇聚(涨停豁免向上),涨停+放量双共振,3.8,"MA30,MA120,MA5,MA20",321,92.5
002903,宇环数控,49.0,30.77,6.29,1.82,周线中性震荡,正常扩张,33.8,70.7,4线汇聚(涨停豁免向上),涨停+放量双共振,3.18,"MA30,MA20,MA250,MA60",321,30.8
002106,莱宝高科,49.0,12.14,6.03,1.45,周线中性震荡,正常扩张,25.9,70.8,5线粘合汇聚,标准放量突破,3.28,"MA60,MA10,MA120,MA250,MA5",321,46.7
002612,朗姿股份,49.0,16.06,4.42,1.34,周线中性震荡,正常扩张,18.6,76.4,5线粘合汇聚,涨停蓄势(免放量),2.89,"MA20,MA5,MA30,MA250,MA10",321,60.8
603665,康隆达,49.0,21.63,2.9,1.16,周线中性震荡,正常扩张,20.0,42.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.24,"MA5,MA20,MA30,MA10",321,35.0
300488,恒锋工具,49.0,37.52,2.37,1.52,周线中性震荡,正常扩张,22.0,72.6,4线汇聚(涨停豁免向上),涨停+放量双共振,3.25,"MA30,MA20,MA250,MA120",321,35.8
300613,富瀚微,49.0,74.91,1.57,1.38,周线中性震荡,正常扩张,16.6,79.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.75,"MA60,MA5,MA10,MA20",321,41.7
300550,和仁科技,49.0,13.86,0.87,0.95,周线中性震荡,正常扩张,18.3,62.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.21,"MA30,MA120,MA250,MA20",321,70.0
301399,英特科技,49.0,19.95,0.71,0.89,周线中性震荡,正常扩张,19.1,45.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.03,"MA120,MA30,MA250,MA5",321,87.5
301516,中远通,49.0,19.58,0.56,1.17,周线中性震荡,正常扩张,21.9,66.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.3,"MA120,MA5,MA10,MA30",321,67.5
002134,天津普林,49.0,24.64,-0.4,0.64,周线中性震荡,正常扩张,21.1,61.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.28,"MA30,MA20,MA60,MA10",321,46.7
002068,黑猫股份,49.0,10.04,-0.99,1.43,周线中性震荡,正常扩张,31.4,67.5,4线汇聚(涨停豁免向上),涨停+放量双共振,3.48,"MA60,MA120,MA10,MA250",321,73.3
002046,国机精工,48.0,63.86,3.99,1.13,周线中性震荡,正常扩张,23.8,86.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.97,"MA30,MA120,MA60,MA20",321,71.7
301626,苏州天脉,48.0,325.2,3.44,1.28,周线中性震荡,正常扩张,22.5,89.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.83,"MA30,MA60,MA20,MA120",321,75.0
688001,华兴源创,48.0,70.5,2.32,1.08,周线中性震荡,正常扩张,28.5,87.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.9,"MA30,MA20,MA60,MA120",321,46.7
301533,威马农机,45.0,29.45,4.43,1.38,周线中性震荡,正常扩张,15.0,57.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.56,"MA120,MA30,MA5,MA20",321,53.3
920146,华阳变速,45.0,5.18,4.02,2.35,周线中性震荡,正常扩张,18.2,50.7,5线粘合汇聚,标准放量突破,2.99,"MA5,MA60,MA30,MA20,MA10",320,54.2
300825,阿尔特,45.0,12.96,2.13,0.74,周线中性震荡,正常扩张,27.8,75.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.66,"MA60,MA30,MA120,MA20",321,47.5
000007,全新好,45.0,11.31,1.07,0.98,周线中性震荡,正常扩张,21.2,40.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.47,"MA60,MA5,MA250,MA10",321,38.3
002489,浙江永强,45.0,3.04,0.0,1.87,周线中性震荡,正常扩张,19.5,70.6,4线汇聚(涨停豁免向上),涨停+放量双共振,3.93,"MA60,MA30,MA20,MA10",321,45.0
