code,name,total_score,close,pct_chg,vol_ratio,weekly_resonance,squeeze_status,chip_90(%),profit_ratio(%),matched_rule,status_tag,bandwidth(%),converged_mas,listing_days,bw_percentile(%)
603998,方盛制药,72.0,10.39,1.56,1.28,周线温和收敛,正常扩张,9.9,62.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.49,"MA30,MA5,MA20,MA10",320,57.5
002819,东方中科,72.0,21.4,1.37,0.41,周线温和收敛,极度挤压(蓄势),15.4,53.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.35,"MA60,MA30,MA5,MA20",320,2.5
002695,煌上煌,72.0,10.8,1.31,1.24,周线温和收敛,极度挤压(蓄势),18.0,63.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.25,"MA60,MA10,MA5,MA20",320,1.7
300895,铜牛信息,72.0,56.46,1.22,1.41,周线温和收敛,极度挤压(蓄势),18.8,70.3,5线粘合汇聚,标准放量突破,2.82,"MA250,MA20,MA30,MA10,MA5",320,0.0
601177,杭齿前进,72.0,13.59,1.04,1.06,周线温和收敛,极度挤压(蓄势),16.6,42.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.9,"MA60,MA5,MA30,MA10",320,5.8
300620,光库科技,72.0,297.41,0.99,1.45,周线温和收敛,极度挤压(蓄势),27.0,66.6,4线汇聚(涨停豁免向上),涨停+放量双共振,3.44,"MA60,MA5,MA10,MA20",320,0.0
002951,金时科技,72.0,15.92,0.89,1.13,周线温和收敛,极度挤压(蓄势),22.5,54.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.58,"MA120,MA5,MA10,MA20",320,0.0
301262,海看股份,72.0,20.05,0.75,1.1,周线极致收敛,正常扩张,9.0,42.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.71,"MA60,MA5,MA30,MA20",320,83.3
002972,科安达,72.0,13.12,0.68,0.95,周线温和收敛,极度挤压(蓄势),19.9,47.8,5线粘合汇聚,涨停蓄势(免放量),2.49,"MA20,MA250,MA5,MA30,MA10",320,16.7
002428,云南锗业,72.0,93.5,0.6,0.96,周线温和收敛,极度挤压(蓄势),25.6,51.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.03,"MA10,MA5,MA60,MA20",320,0.0
301607,富特科技,72.0,44.47,0.5,0.97,周线温和收敛,极度挤压(蓄势),23.5,78.3,5线粘合汇聚,涨停蓄势(免放量),3.15,"MA20,MA30,MA10,MA60,MA5",320,4.2
603779,威龙股份,72.0,8.24,0.0,0.71,周线温和收敛,极度挤压(蓄势),31.3,64.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.84,"MA60,MA120,MA5,MA30",320,15.8
300077,国民技术,71.0,22.18,10.9,2.48,周线中性震荡,极度挤压(蓄势),26.9,65.4,4线汇聚(涨停豁免向上),涨停+放量双共振,1.74,"MA10,MA30,MA20,MA5",320,9.2
001211,双枪科技,71.0,25.88,9.99,1.07,周线中性震荡,极度挤压(蓄势),33.3,78.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),0.95,"MA30,MA5,MA20,MA10",320,10.8
603120,肯特催化,71.0,59.21,9.99,1.46,周线极致收敛,正常扩张,13.7,98.3,4线汇聚(涨停豁免向上),涨停+放量双共振,3.33,"MA120,MA30,MA20,MA60",320,75.8
603177,德创环保,71.0,11.34,7.9,1.97,周线中性震荡,极度挤压(蓄势),18.0,92.3,4线汇聚(涨停豁免向上),涨停+放量双共振,2.66,"MA30,MA5,MA10,MA20",320,10.8
688807,优迅股份,71.0,369.9,7.72,1.41,周线中性震荡,极度挤压(蓄势),31.0,84.0,4线汇聚(涨停豁免向上),涨停+放量双共振,2.75,"MA20,MA10,MA120,MA5",183,1.7
300863,卡倍亿,71.0,44.04,7.39,2.05,周线中性震荡,极度挤压(蓄势),34.0,60.2,5线粘合汇聚,标准放量突破,1.23,"MA250,MA20,MA10,MA5,MA30",320,2.5
688661,和林微纳,71.0,109.77,6.16,1.27,周线中性震荡,极度挤压(蓄势),31.5,68.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.09,"MA30,MA20,MA10,MA5",320,2.5
688110,东芯股份,71.0,122.36,5.91,1.48,周线中性震荡,极度挤压(蓄势),27.4,65.0,4线汇聚(涨停豁免向上),涨停+放量双共振,1.22,"MA10,MA5,MA20,MA30",320,2.5
002780,三夫户外,71.0,14.1,5.7,1.73,周线极致收敛,正常扩张,13.1,83.0,5线粘合汇聚,涨停+放量双共振,3.16,"MA5,MA30,MA10,MA20,MA120",320,32.5
300457,赢合科技,71.0,22.17,5.57,1.62,周线中性震荡,极度挤压(蓄势),21.6,74.8,4线向上汇聚,标准放量突破,1.45,"MA30,MA10,MA20,MA5",320,5.0
603893,瑞芯微,71.0,190.04,4.87,1.56,周线温和收敛,低波收口,11.8,42.2,5线粘合汇聚,涨停+放量双共振,1.98,"MA5,MA250,MA10,MA120,MA20",320,16.7
605178,时空科技,71.0,68.97,4.74,1.62,周线中性震荡,极度挤压(蓄势),28.2,63.8,4线汇聚(涨停豁免向上),涨停+放量双共振,1.65,"MA5,MA10,MA30,MA20",320,13.3
301392,汇成真空,71.0,178.5,3.73,1.23,周线中性震荡,极度挤压(蓄势),32.7,72.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.47,"MA10,MA5,MA30,MA20",320,1.7
301209,联合化学,71.0,61.55,3.01,1.45,周线中性震荡,极度挤压(蓄势),21.0,89.8,5线粘合汇聚,涨停+放量双共振,2.08,"MA120,MA30,MA20,MA10,MA5",320,11.7
300648,星云股份,71.0,42.5,2.96,1.56,周线中性震荡,极度挤压(蓄势),26.4,78.1,4线向上汇聚,标准放量突破,1.79,"MA30,MA10,MA20,MA5",320,16.7
301421,波长光电,71.0,81.4,2.91,1.21,周线中性震荡,极度挤压(蓄势),27.0,60.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.72,"MA10,MA20,MA5,MA30",320,9.2
301338,凯格精机,71.0,103.14,2.67,1.19,周线中性震荡,极度挤压(蓄势),33.7,67.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.37,"MA20,MA30,MA10,MA5",320,2.5
001358,兴欣新材,71.0,24.56,2.55,0.92,周线温和收敛,低波收口,11.3,33.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.76,"MA10,MA5,MA20,MA60",320,24.2
300394,天孚通信,71.0,284.66,2.52,1.15,周线中性震荡,极度挤压(蓄势),26.4,85.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.38,"MA120,MA20,MA30,MA10",320,2.5
300834,星辉环材,71.0,39.94,2.49,1.14,周线中性震荡,极度挤压(蓄势),17.6,51.5,5线粘合汇聚,涨停蓄势(免放量),1.62,"MA60,MA5,MA30,MA20,MA10",320,3.3
301377,鼎泰高科,71.0,408.89,2.43,0.92,周线极致收敛,极度挤压(蓄势),41.7,56.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.62,"MA20,MA10,MA5,MA30",320,0.0
603052,可川科技,71.0,60.37,1.84,1.14,周线中性震荡,极度挤压(蓄势),32.9,66.1,5线粘合汇聚,涨停蓄势(免放量),1.54,"MA250,MA10,MA30,MA20,MA5",320,2.5
301070,开勒股份,71.0,66.93,1.79,1.05,周线中性震荡,极度挤压(蓄势),24.4,62.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.03,"MA20,MA5,MA10,MA30",320,0.0
603125,常青科技,71.0,23.9,1.62,1.08,周线中性震荡,极度挤压(蓄势),21.5,61.4,5线粘合汇聚,涨停蓄势(免放量),1.71,"MA20,MA10,MA30,MA120,MA5",320,2.5
300006,莱美药业,71.0,5.25,1.55,1.28,周线极致收敛,正常扩张,14.5,47.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),0.93,"MA60,MA5,MA250,MA10",320,60.8
300976,达瑞电子,71.0,63.09,1.5,0.87,周线中性震荡,极度挤压(蓄势),27.9,81.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.46,"MA120,MA30,MA20,MA60",320,20.0
002222,福晶科技,71.0,69.7,1.46,1.04,周线中性震荡,极度挤压(蓄势),34.6,67.7,5线粘合汇聚,涨停蓄势(免放量),1.75,"MA30,MA60,MA20,MA10,MA5",320,1.7
002957,科瑞技术,71.0,42.44,1.46,1.16,周线中性震荡,极度挤压(蓄势),28.6,64.9,5线粘合汇聚,涨停蓄势(免放量),1.05,"MA20,MA30,MA10,MA60,MA5",320,8.3
002449,国星光电,71.0,6.56,1.08,1.2,周线中性震荡,极度挤压(蓄势),15.8,44.3,5线粘合汇聚,涨停蓄势(免放量),1.23,"MA5,MA10,MA30,MA60,MA20",320,0.0
603313,梦百合,71.0,6.81,0.89,1.12,周线温和收敛,低波收口,17.8,78.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.65,"MA60,MA120,MA30,MA20",320,28.3
600609,金杯汽车,71.0,3.59,0.28,1.33,周线极致收敛,正常扩张,9.3,83.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.58,"MA30,MA20,MA10,MA5",320,60.0
600822,上海物贸,71.0,9.4,0.21,2.54,周线极致收敛,正常扩张,11.7,80.5,4线汇聚(涨停豁免向上),涨停+放量双共振,3.66,"MA30,MA20,MA120,MA5",320,80.0
002975,博杰股份,71.0,104.86,0.15,0.97,周线中性震荡,极度挤压(蓄势),30.6,65.4,5线粘合汇聚,涨停蓄势(免放量),1.51,"MA60,MA30,MA10,MA20,MA5",320,0.8
002371,北方华创,70.0,686.51,3.16,1.28,周线极致收敛,低波收口,20.1,47.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.66,"MA10,MA120,MA5,MA20",320,17.5
002167,东方锆业,70.0,16.25,2.78,0.95,周线极致收敛,低波收口,27.0,44.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.76,"MA120,MA10,MA5,MA20",320,27.5
002961,瑞达期货,70.0,21.21,2.41,1.15,周线温和收敛,低波收口,13.2,85.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.43,"MA60,MA30,MA20,MA10",320,29.2
000972,中基健康,70.0,3.9,1.56,0.56,周线多头排列,正常扩张,15.3,64.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.61,"MA250,MA30,MA5,MA20",320,88.3
002829,星网宇达,70.0,20.24,1.45,1.08,周线极致收敛,低波收口,14.9,50.3,5线粘合汇聚,涨停蓄势(免放量),3.35,"MA5,MA60,MA10,MA20,MA30",320,16.7
603255,鼎际得,70.0,32.84,1.11,1.25,周线温和收敛,低波收口,14.4,84.5,5线粘合汇聚,涨停蓄势(免放量),3.5,"MA30,MA120,MA10,MA20,MA5",320,30.0
300577,开润股份,70.0,20.0,-0.65,1.35,周线多头排列,正常扩张,13.8,78.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.71,"MA20,MA5,MA250,MA10",320,40.8
002612,朗姿股份,69.0,17.1,6.48,2.13,周线多头排列,正常扩张,18.5,99.0,5线粘合汇聚,涨停+放量双共振,2.39,"MA20,MA30,MA5,MA250,MA10",320,65.8
300634,彩讯股份,69.0,20.44,5.63,2.09,周线温和收敛,窄轨即将变盘,19.3,54.1,5线粘合汇聚,标准放量突破,2.31,"MA5,MA60,MA10,MA20,MA30",320,2.5
002577,雷柏科技,69.0,21.9,5.14,1.75,周线多头排列,正常扩张,12.3,99.4,4线汇聚(涨停豁免向上),涨停+放量双共振,3.63,"MA60,MA30,MA10,MA20",320,66.7
688072,拓荆科技,69.0,720.06,3.76,1.09,周线温和收敛,窄轨即将变盘,30.2,79.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.1,"MA10,MA20,MA5,MA30",320,13.3
001226,拓山重工,69.0,46.0,2.93,0.99,周线温和收敛,窄轨即将变盘,15.8,45.4,5线粘合汇聚,涨停蓄势(免放量),3.47,"MA60,MA250,MA5,MA10,MA30",320,11.7
600775,南京熊猫,69.0,9.73,2.42,1.24,周线温和收敛,窄轨即将变盘,20.3,46.3,5线粘合汇聚,涨停蓄势(免放量),2.43,"MA60,MA5,MA20,MA10,MA30",320,4.2
000011,深物业A,69.0,9.14,2.35,1.12,周线多头排列,正常扩张,14.6,85.5,5线粘合汇聚,涨停蓄势(免放量),3.23,"MA30,MA250,MA5,MA20,MA10",320,70.8
600671,天目药业,69.0,22.61,2.08,0.89,周线多头排列,正常扩张,14.5,90.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.95,"MA30,MA20,MA5,MA10",320,59.2
000607,华媒控股,69.0,4.12,1.98,1.49,周线多头排列,正常扩张,12.7,96.0,4线向上汇聚,标准放量突破,3.78,"MA30,MA20,MA10,MA5",320,58.3
002955,鸿合科技,69.0,37.05,1.56,0.83,周线多头排列,正常扩张,20.6,81.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.9,"MA5,MA30,MA20,MA10",320,55.0
000035,中国天楹,69.0,4.77,0.42,0.9,周线温和收敛,窄轨即将变盘,20.2,40.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.84,"MA60,MA30,MA5,MA20",320,10.8
000532,华金资本,68.0,12.96,10.02,1.61,周线温和收敛,正常扩张,11.5,95.2,4线汇聚(涨停豁免向上),涨停+放量双共振,3.48,"MA20,MA120,MA10,MA5",320,57.5
600577,精达股份,68.0,8.72,9.96,2.47,周线中性震荡,窄轨即将变盘,30.6,72.4,5线粘合汇聚,涨停+放量双共振,1.74,"MA10,MA5,MA60,MA30,MA20",320,10.0
002005,德豪润达,68.0,2.66,9.92,2.6,周线温和收敛,正常扩张,13.1,88.2,4线汇聚(涨停豁免向上),涨停+放量双共振,2.46,"MA60,MA20,MA30,MA10",320,34.2
000509,华塑控股,68.0,3.77,9.91,2.82,周线中性震荡,极度挤压(蓄势),28.9,64.4,4线汇聚(涨停豁免向上),涨停+放量双共振,2.27,"MA30,MA20,MA5,MA10",320,1.7
300740,水羊股份,68.0,22.7,8.61,1.86,周线温和收敛,正常扩张,15.6,83.0,4线汇聚(涨停豁免向上),涨停+放量双共振,1.82,"MA20,MA30,MA120,MA250",320,44.2
603867,XD新化股,68.0,32.5,7.12,2.07,周线中性震荡,极度挤压(蓄势),19.5,70.0,5线粘合汇聚,标准放量突破,2.44,"MA30,MA60,MA20,MA10,MA5",320,14.2
300676,华大基因,68.0,39.7,6.41,2.41,周线极致收敛,正常扩张,10.5,57.2,5线粘合汇聚,涨停+放量双共振,3.13,"MA10,MA5,MA60,MA120,MA20",320,67.5
688388,嘉元科技,68.0,30.88,6.41,1.69,周线中性震荡,极度挤压(蓄势),30.5,70.0,4线汇聚(涨停豁免向上),涨停+放量双共振,2.61,"MA10,MA20,MA30,MA5",320,10.8
300672,国科微,68.0,185.49,6.39,1.43,周线中性震荡,窄轨即将变盘,40.7,70.3,4线汇聚(涨停豁免向上),涨停+放量双共振,0.92,"MA10,MA20,MA30,MA5",320,10.0
600769,祥龙电业,68.0,16.24,6.35,1.63,周线中性震荡,极度挤压(蓄势),23.9,64.4,5线粘合汇聚,涨停+放量双共振,2.76,"MA5,MA20,MA30,MA10,MA60",320,7.5
688796,百奥赛图,68.0,134.27,6.08,1.42,周线中性震荡,极度挤压(蓄势),20.6,78.8,4线汇聚(涨停豁免向上),涨停+放量双共振,2.32,"MA20,MA60,MA10,MA5",190,8.3
300223,君正股份,68.0,142.97,5.86,1.74,周线中性震荡,极度挤压(蓄势),32.4,60.6,4线汇聚(涨停豁免向上),涨停+放量双共振,2.74,"MA10,MA5,MA20,MA30",320,2.5
002138,顺络电子,68.0,52.52,5.19,1.11,周线温和收敛,极度挤压(蓄势),29.5,77.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.84,"MA20,MA30,MA10,MA60",320,24.2
300502,新易盛,68.0,445.0,4.87,1.22,周线中性震荡,极度挤压(蓄势),18.9,66.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.59,"MA20,MA30,MA10,MA5",320,2.5
002851,麦格米特,68.0,126.8,4.63,1.2,周线温和收敛,极度挤压(蓄势),23.8,54.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.81,"MA5,MA20,MA10,MA30",320,0.0
002434,万里扬,68.0,5.92,4.59,1.94,周线中性震荡,极度挤压(蓄势),17.4,58.0,5线粘合汇聚,标准放量突破,1.92,"MA5,MA10,MA60,MA20,MA30",320,5.8
688416,恒烁股份,68.0,81.13,4.59,1.17,周线中性震荡,极度挤压(蓄势),34.8,74.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.3,"MA30,MA20,MA10,MA5",320,4.2
001306,夏厦精密,68.0,55.34,4.32,1.53,周线中性震荡,极度挤压(蓄势),21.0,66.4,5线粘合汇聚,标准放量突破,2.6,"MA60,MA5,MA10,MA20,MA30",320,12.5
301606,绿联科技,68.0,55.07,4.28,1.16,周线中性震荡,极度挤压(蓄势),19.2,60.5,5线粘合汇聚,涨停蓄势(免放量),2.6,"MA30,MA5,MA20,MA10,MA60",320,29.2
301161,唯万密封,68.0,31.04,4.16,1.47,周线中性震荡,极度挤压(蓄势),23.6,64.1,4线向上汇聚,标准放量突破,2.29,"MA30,MA10,MA20,MA5",320,7.5
603306,华懋科技,68.0,83.52,3.87,1.14,周线中性震荡,极度挤压(蓄势),29.8,70.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.97,"MA250,MA30,MA20,MA60",320,9.2
301092,争光股份,68.0,44.38,3.81,1.57,周线温和收敛,极度挤压(蓄势),21.9,44.8,5线粘合汇聚,涨停+放量双共振,3.2,"MA5,MA10,MA20,MA120,MA30",320,1.7
688125,安达智能,68.0,123.39,3.69,0.98,周线中性震荡,极度挤压(蓄势),36.1,60.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.62,"MA10,MA5,MA20,MA30",320,0.0
688401,路维光电,68.0,70.26,3.34,1.15,周线中性震荡,极度挤压(蓄势),20.2,62.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.62,"MA10,MA20,MA5,MA30",320,2.5
688310,迈得医疗,68.0,15.47,3.27,1.77,周线中性震荡,极度挤压(蓄势),14.9,58.9,5线粘合汇聚,标准放量突破,2.49,"MA5,MA10,MA60,MA20,MA30",320,23.3
301566,达利凯普,68.0,26.79,3.24,0.96,周线中性震荡,极度挤压(蓄势),28.1,62.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.99,"MA20,MA10,MA60,MA30",320,3.3
603297,永新光学,68.0,113.01,2.96,1.3,周线中性震荡,极度挤压(蓄势),21.5,62.0,5线粘合汇聚,涨停蓄势(免放量),2.02,"MA30,MA10,MA60,MA20,MA5",320,6.7
300814,中富电路,68.0,145.81,2.9,1.06,周线中性震荡,极度挤压(蓄势),30.0,72.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.03,"MA120,MA20,MA30,MA10",320,2.5
301129,瑞纳智能,68.0,23.43,2.9,1.42,周线中性震荡,极度挤压(蓄势),17.1,49.7,4线汇聚(涨停豁免向上),涨停+放量双共振,2.22,"MA5,MA10,MA20,MA30",320,0.0
688127,蓝特光学,68.0,70.49,2.89,1.16,周线中性震荡,极度挤压(蓄势),22.8,69.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.87,"MA20,MA30,MA5,MA10",320,3.3
301617,博苑新材,68.0,54.3,2.7,0.73,周线温和收敛,正常扩张,17.8,76.6,5线粘合汇聚,涨停蓄势(免放量),1.66,"MA30,MA120,MA10,MA20,MA60",320,39.2
688151,华强科技,68.0,16.69,2.52,0.7,周线极致收敛,正常扩张,9.6,62.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.51,"MA60,MA20,MA30,MA5",320,35.8
600604,市北高新,68.0,4.61,2.22,1.24,周线极致收敛,正常扩张,11.1,33.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.34,"MA60,MA5,MA120,MA10",320,51.7
300141,和顺电气,68.0,10.15,2.01,0.95,周线温和收敛,极度挤压(蓄势),18.5,51.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.1,"MA60,MA5,MA20,MA10",320,0.0
300877,金春股份,68.0,27.65,1.95,0.88,周线中性震荡,极度挤压(蓄势),15.5,52.2,5线粘合汇聚,涨停蓄势(免放量),2.01,"MA60,MA10,MA30,MA20,MA5",320,0.0
300985,致远新能,68.0,38.35,1.86,1.14,周线中性震荡,极度挤压(蓄势),34.6,68.3,5线粘合汇聚,涨停蓄势(免放量),2.32,"MA10,MA20,MA5,MA30,MA60",320,2.5
688069,德林海,68.0,36.71,1.41,0.93,周线温和收敛,极度挤压(蓄势),16.8,55.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.91,"MA60,MA30,MA5,MA20",320,0.0
301121,紫建电子,68.0,35.22,1.29,0.97,周线温和收敛,极度挤压(蓄势),13.2,49.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.76,"MA60,MA5,MA10,MA30",320,19.2
002204,大连重工,68.0,5.57,1.27,0.99,周线极致收敛,正常扩张,11.4,73.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.82,"MA30,MA20,MA10,MA5",320,82.5
600222,太龙药业,68.0,7.81,0.9,0.94,周线极致收敛,正常扩张,11.1,48.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.42,"MA120,MA5,MA60,MA10",320,54.2
603960,克来机电,68.0,17.12,0.71,1.43,周线中性震荡,极度挤压(蓄势),24.0,66.1,5线粘合汇聚,涨停+放量双共振,1.9,"MA60,MA10,MA20,MA30,MA5",320,17.5
301051,信濠光电,68.0,17.9,0.34,0.9,周线温和收敛,极度挤压(蓄势),26.4,48.9,5线粘合汇聚,涨停蓄势(免放量),3.04,"MA120,MA5,MA10,MA60,MA20",320,0.0
301128,强瑞技术,68.0,123.95,0.06,1.07,周线中性震荡,极度挤压(蓄势),26.0,70.3,5线粘合汇聚,涨停蓄势(免放量),2.52,"MA30,MA10,MA20,MA5,MA60",320,29.2
000831,中国稀土,68.0,53.39,0.04,0.69,周线极致收敛,正常扩张,13.4,34.1,5线粘合汇聚,涨停蓄势(免放量),2.42,"MA250,MA60,MA120,MA5,MA10",320,52.5
603087,甘李药业,68.0,68.91,-0.33,1.28,周线中性震荡,极度挤压(蓄势),16.4,51.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.89,"MA60,MA10,MA5,MA20",320,0.8
301225,恒勃股份,68.0,59.77,-0.42,1.04,周线中性震荡,极度挤压(蓄势),22.0,68.3,5线粘合汇聚,涨停蓄势(免放量),1.88,"MA10,MA5,MA20,MA60,MA30",320,2.5
603637,镇海股份,68.0,14.78,-0.61,0.77,周线中性震荡,极度挤压(蓄势),26.7,61.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.39,"MA30,MA5,MA10,MA20",320,5.8
002762,金发拉比,68.0,10.18,-0.68,1.12,周线中性震荡,极度挤压(蓄势),15.9,74.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.33,"MA20,MA10,MA30,MA5",320,8.3
605208,永茂泰,68.0,14.64,-0.88,1.04,周线温和收敛,极度挤压(蓄势),22.2,55.0,5线粘合汇聚,涨停蓄势(免放量),3.27,"MA250,MA30,MA20,MA60,MA120",320,0.0
600520,三佳科技,67.0,26.23,6.11,1.82,周线中性震荡,极度挤压(蓄势),26.9,54.9,4线向上汇聚,标准放量突破,1.47,"MA10,MA20,MA5,MA30",320,11.7
002774,快意电梯,67.0,17.89,4.68,1.25,周线中性震荡,极度挤压(蓄势),18.3,99.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.33,"MA60,MA10,MA20,MA30",320,38.3
002989,中天精装,67.0,24.3,3.89,1.3,周线中性震荡,极度挤压(蓄势),27.5,55.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.08,"MA10,MA5,MA20,MA30",320,0.0
688003,天准科技,67.0,83.7,3.08,1.16,周线中性震荡,极度挤压(蓄势),27.6,58.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.39,"MA10,MA20,MA5,MA30",320,1.7
605288,凯迪股份,67.0,69.17,2.86,1.66,周线温和收敛,低波收口,19.6,76.7,5线粘合汇聚,涨停+放量双共振,2.68,"MA5,MA20,MA10,MA120,MA60",320,29.2
688182,灿勤科技,67.0,29.15,2.75,1.11,周线中性震荡,极度挤压(蓄势),29.6,58.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.44,"MA10,MA20,MA30,MA5",320,2.5
600982,宁波能源,67.0,5.2,1.96,0.79,周线温和收敛,低波收口,17.0,61.4,5线粘合汇聚,涨停蓄势(免放量),3.03,"MA60,MA30,MA250,MA20,MA10",320,21.7
603897,长城科技,67.0,30.67,1.93,1.15,周线中性震荡,极度挤压(蓄势),34.2,57.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.54,"MA5,MA10,MA20,MA30",320,0.8
000620,盈新发展,67.0,3.2,1.59,1.07,周线温和收敛,低波收口,14.3,55.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.05,"MA60,MA5,MA10,MA30",320,20.0
000965,天保基建,67.0,3.27,1.55,1.09,周线极致收敛,正常扩张,8.4,41.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.79,"MA60,MA5,MA30,MA10",320,58.3
920971,天马新材,67.0,27.43,1.44,0.94,周线中性震荡,极度挤压(蓄势),27.5,46.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),0.85,"MA30,MA10,MA20,MA5",320,0.8
603703,盛洋科技,67.0,10.24,1.29,0.98,周线中性震荡,极度挤压(蓄势),23.4,56.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.62,"MA30,MA5,MA10,MA20",320,0.0
603155,新亚强,67.0,15.09,1.0,0.93,周线温和收敛,低波收口,21.7,69.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.36,"MA120,MA20,MA30,MA10",320,30.0
002838,道恩股份,67.0,25.24,0.92,0.91,周线中性震荡,极度挤压(蓄势),18.8,37.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),0.97,"MA5,MA20,MA10,MA30",320,0.8
688138,清溢光电,67.0,37.94,0.9,1.01,周线温和收敛,低波收口,23.3,74.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.41,"MA30,MA20,MA10,MA60",320,26.7
688010,福光股份,67.0,27.8,0.87,0.86,周线中性震荡,极度挤压(蓄势),31.0,51.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.68,"MA20,MA10,MA30,MA5",320,18.3
603701,德宏股份,67.0,19.92,0.86,1.03,周线中性震荡,极度挤压(蓄势),18.6,49.9,5线粘合汇聚,涨停蓄势(免放量),0.62,"MA60,MA5,MA30,MA10,MA20",320,15.0
002051,中工国际,67.0,8.86,0.8,1.15,周线中性震荡,极度挤压(蓄势),21.7,37.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),0.69,"MA20,MA30,MA10,MA5",320,0.8
002792,通宇通讯,67.0,31.4,0.71,1.0,周线中性震荡,极度挤压(蓄势),32.2,44.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),0.55,"MA5,MA20,MA10,MA60",320,0.0
002655,共达电声,67.0,40.9,0.32,1.54,周线中性震荡,极度挤压(蓄势),33.5,90.8,4线汇聚(涨停豁免向上),涨停+放量双共振,3.28,"MA30,MA10,MA5,MA20",320,10.8
301446,福事特,67.0,37.5,-0.37,0.93,周线中性震荡,极度挤压(蓄势),19.6,57.0,5线粘合汇聚,涨停蓄势(免放量),0.82,"MA250,MA20,MA5,MA10,MA30",320,1.7
688276,百克生物,66.0,16.8,10.09,2.91,周线多头排列,正常扩张,13.6,66.3,4线汇聚(涨停豁免向上),涨停+放量双共振,3.31,"MA10,MA120,MA20,MA30",320,69.2
