代码,名称,类型,形态阶段,综合评分,时间共振,周期详情,双线共振,波浪穷竭,最大跌幅(%),双轨收敛,首阳放量,量比,现价,宏观阻力价,次级阻力价,偏差(%),均线带宽(%)
300834,星辉环材,次新,回踩确认,47.9,否,无,是,是,48.2,否,否,1.14,41.61,41.24,40.52,0.9,3.95
600278,东方创业,次新,临界变盘,47.9,否,无,是,是,37.7,否,否,0.5,6.57,6.62,6.62,-0.83,4.01
600853,龙建股份,次新,突破初现,47.8,否,无,是,是,41.1,否,否,0.99,3.38,3.32,3.42,1.71,3.16
688118,普元信息,次新,临界变盘,47.8,否,无,是,是,58.6,否,否,1.67,21.0,21.56,20.44,-2.59,2.27
603569,长久物流,次新,临界变盘,47.8,否,无,是,是,38.8,否,否,0.75,5.99,6.17,6.07,-2.99,1.91
688739,成大生物,次新,临界变盘,47.8,是,Sym-49x4(196K),否,是,33.5,否,否,1.02,20.44,21.16,0.0,-3.41,1.48
301278,快可电子,次新,临界变盘,47.7,否,无,是,是,54.9,否,否,0.61,28.45,28.56,29.15,-0.38,4.53
000893,亚钾国际,次新,临界变盘,47.7,否,无,是,是,46.7,否,否,0.86,48.41,50.05,47.92,-3.29,1.65
001215,千味央厨,次新,回踩确认,47.6,否,无,是,是,44.2,否,否,0.78,30.65,30.93,30.9,-0.92,4.04
301508,中机认检,次新,临界变盘,47.6,否,无,是,是,35.1,否,否,1.14,24.52,25.03,24.2,-2.05,2.92
688459,哈铁科技,次新,临界变盘,47.5,否,无,是,否,23.6,否,否,0.7,8.08,8.12,7.92,-0.52,0.48
601969,海南矿业,次新,临界变盘,47.5,否,无,是,是,46.0,否,否,0.65,9.52,9.68,9.7,-1.64,3.36
688533,上声电子,次新,回踩确认,47.5,否,无,是,是,43.4,否,否,1.13,20.12,20.63,20.33,-2.47,2.54
688098,申联生物,次新,临界变盘,47.5,否,无,是,是,34.0,否,否,1.1,8.35,8.65,8.34,-3.43,1.55
301575,艾芬达,次新,回踩确认,47.4,否,无,否,是,37.7,否,否,0.76,26.68,26.71,0.0,-0.1,0.93
300177,中海达,次新,临界变盘,47.4,否,无,是,是,54.2,否,否,1.06,6.45,6.55,6.38,-1.53,3.49
000809,和展能源,次新,临界变盘,47.4,否,无,是,是,42.3,否,否,1.37,3.37,3.47,3.48,-2.85,2.19
920017,星昊医药,次新,临界变盘,47.4,否,无,是,是,32.3,否,否,0.56,16.64,17.16,16.91,-3.0,2.05
600805,悦达投资,次新,临界变盘,47.3,否,无,是,是,33.3,否,否,0.92,4.54,4.6,4.66,-1.34,3.74
002833,弘亚数控,次新,临界变盘,47.3,否,无,是,是,29.3,否,否,0.85,18.75,19.12,19.22,-1.94,3.14
605378,野马电池,次新,临界变盘,47.3,否,无,是,是,56.6,否,否,0.99,14.4,14.69,14.7,-1.99,3.09
000042,中洲控股,次新,临界变盘,47.3,否,无,是,是,30.9,否,否,0.96,8.76,9.01,8.82,-2.81,2.25
600770,综艺股份,次新,回踩确认,47.2,否,无,否,是,49.5,否,否,1.51,5.08,5.07,0.0,0.26,0.87
300098,高新兴,次新,回踩确认,47.2,否,无,否,是,46.4,否,否,0.99,4.49,4.49,0.0,0.07,1.03
002566,益盛药业,次新,临界变盘,47.2,是,Sym-61x3(183K),否,是,40.0,否,否,0.55,7.01,7.11,0.0,-1.46,3.67
300978,东箭科技,次新,临界变盘,47.2,否,无,是,是,47.9,否,否,0.81,8.83,8.98,9.08,-1.72,3.39
000008,神州高铁,次新,临界变盘,47.2,否,无,是,是,39.7,否,否,0.82,2.49,2.54,2.49,-1.92,3.22
300150,世纪瑞尔,次新,临界变盘,47.1,否,无,是,是,47.7,否,否,0.71,4.29,4.36,4.29,-1.53,3.65
600704,物产中大,次新,突破初现,47.0,否,无,是,否,22.4,否,否,1.2,4.95,4.93,4.91,0.47,0.72
000953,中哲精化,次新,回踩确认,47.0,否,无,是,是,40.9,否,否,0.65,6.09,6.16,6.07,-1.1,4.1
002256,兆新股份,次新,回踩确认,47.0,否,无,是,是,49.6,否,否,0.88,3.3,3.35,3.39,-1.35,3.85
301068,大地海洋,次新,回踩确认,47.0,否,无,是,是,44.6,否,否,0.94,27.45,27.9,28.11,-1.6,3.6
300905,宝丽迪,次新,回踩确认,47.0,否,无,是,是,59.8,否,否,0.89,35.38,36.22,35.53,-2.32,2.9
920167,同享科技,次新,临界变盘,47.0,否,无,是,是,46.9,否,否,0.62,14.45,14.89,14.8,-2.99,2.21
002813,路畅科技,次新,临界变盘,46.9,否,无,是,是,47.8,否,否,0.95,21.72,21.88,22.06,-0.74,4.49
003015,日久光电,次新,回踩确认,46.8,否,无,是,是,45.6,否,否,1.23,12.07,12.15,12.1,-0.66,4.62
600620,天宸股份,次新,临界变盘,46.8,否,无,是,是,48.9,否,否,1.02,4.43,4.5,4.38,-1.49,3.79
603577,汇金通,次新,临界变盘,46.8,否,无,是,是,33.1,否,否,0.78,10.28,10.47,10.39,-1.78,3.51
603739,蔚蓝生物,次新,回踩确认,46.7,否,无,是,是,41.7,否,否,0.77,12.72,12.7,12.6,0.17,5.16
002767,先锋电子,次新,临界变盘,46.7,否,无,是,是,41.2,否,否,1.02,18.08,18.36,17.9,-1.53,3.78
000791,甘肃能源,次新,回踩确认,46.6,否,无,是,是,35.5,否,否,1.25,7.22,7.14,7.17,1.14,4.23
603085,天成自控,次新,临界变盘,46.6,否,无,是,是,41.7,否,否,0.81,10.13,10.3,10.34,-1.7,3.66
300892,品渥食品,次新,临界变盘,46.6,否,无,是,是,53.7,否,否,0.99,23.59,24.11,23.47,-2.17,3.17
688779,五矿新能,次新,临界变盘,46.6,否,无,是,是,47.8,否,否,0.93,7.74,8.01,7.95,-3.43,1.94
000897,津滨发展,次新,突破初现,46.4,否,无,是,是,38.8,否,否,0.91,1.88,1.86,1.84,0.99,4.45
003011,海象新材,次新,回踩确认,46.4,否,无,是,是,46.1,否,否,0.97,20.37,20.45,20.46,-0.41,5.02
002044,美年健康,次新,回踩确认,46.4,否,无,是,是,52.1,否,否,0.75,4.61,4.73,4.68,-2.47,2.99
002139,拓邦股份,次新,回踩确认,46.3,否,无,是,是,39.2,否,否,1.32,9.33,9.5,9.56,-1.82,3.68
600004,白云机场,次新,突破初现,46.2,否,无,是,是,31.9,否,否,0.81,7.89,7.66,7.78,2.97,2.54
002553,南方精工,次新,临界变盘,46.2,否,无,是,是,55.7,否,否,1.57,17.04,17.27,16.78,-1.35,4.19
000915,华特达因,次新,临界变盘,46.2,否,无,否,否,32.7,否,是,1.47,25.39,25.77,0.0,-1.46,2.07
300667,必创科技,次新,临界变盘,46.1,否,无,是,是,45.8,否,否,1.1,14.57,14.84,14.84,-1.82,3.75
688687,凯因科技,次新,临界变盘,46.1,否,无,是,是,49.8,否,否,1.03,17.85,18.19,18.18,-1.89,3.67
300329,海伦钢琴,次新,临界变盘,46.1,否,无,是,是,49.1,否,否,0.98,12.0,12.25,12.42,-2.03,3.51
605009,豪悦护理,次新,临界变盘,46.1,否,无,是,是,40.2,否,否,0.85,24.94,25.54,24.78,-2.36,3.18
603329,上海雅仕,次新,临界变盘,46.1,否,无,是,是,31.3,否,否,0.63,10.32,10.62,10.62,-2.81,2.74
600138,中青旅,次新,临界变盘,46.1,否,无,是,是,39.9,否,否,1.0,7.32,7.56,7.1,-3.2,2.37
002233,塔牌集团,次新,临界变盘,46.1,否,无,是,是,29.9,否,否,1.32,7.09,7.35,7.16,-3.49,2.07
603919,金徽酒,次新,临界变盘,46.0,否,无,是,是,45.7,否,否,1.09,17.74,17.86,17.84,-0.67,4.93
001319,铭科精技,次新,临界变盘,46.0,否,无,是,是,47.1,否,否,0.63,20.11,20.36,19.85,-1.24,4.36
603325,博隆技术,次新,临界变盘,46.0,否,无,是,是,47.2,否,否,0.66,54.4,56.0,56.04,-2.86,2.75
603389,亚振家居,次新,临界变盘,46.0,否,无,是,是,47.8,否,否,1.1,44.17,45.66,45.69,-3.26,2.34
300890,翔丰华,次新,临界变盘,46.0,否,无,是,是,50.9,否,否,0.99,25.86,26.78,26.68,-3.43,2.19
601901,方正证券,次新,突破初现,45.9,否,无,是,否,24.7,否,否,1.05,6.92,6.87,6.87,0.73,0.93
002221,东华能源,次新,临界变盘,45.9,否,无,是,是,50.3,否,否,0.69,5.83,5.92,5.93,-1.54,4.12
300278,华昌达,次新,回踩确认,45.9,否,无,是,是,51.7,否,否,0.91,3.59,3.68,3.69,-2.38,3.27
000951,中国重汽,次新,临界变盘,45.9,否,无,是,是,30.1,否,否,0.73,21.96,22.75,22.7,-3.48,2.17
002344,海宁皮城,次新,突破初现,45.8,否,无,是,是,37.2,否,否,0.68,4.07,4.03,4.01,1.07,4.63
605167,利柏特,次新,临界变盘,45.8,否,无,是,是,40.7,否,否,0.75,16.05,16.18,16.39,-0.82,4.85
600884,杉杉股份,次新,回踩确认,45.8,否,无,是,是,38.5,否,否,1.0,11.55,11.77,11.69,-1.84,3.84
300342,天银机电,次新,回踩确认,45.7,否,无,是,是,62.3,否,否,1.08,32.3,32.03,32.48,0.84,4.87
002683,广东宏大,次新,临界变盘,45.7,否,无,是,是,54.2,否,否,1.07,30.94,31.12,31.13,-0.59,5.14
601801,皖新传媒,次新,临界变盘,45.7,否,无,是,是,35.0,否,否,1.02,5.24,5.36,5.35,-2.24,3.5
603316,诚邦股份,次新,临界变盘,45.7,否,无,是,是,59.6,否,否,0.78,13.32,13.71,13.68,-2.82,2.9
002936,郑州银行,次新,临界变盘,45.5,否,无,是,否,21.9,否,否,0.96,1.8,1.82,1.79,-0.94,0.85
603605,珀莱雅,次新,临界变盘,45.5,否,无,是,是,29.9,否,否,0.7,63.04,63.88,62.69,-1.31,4.5
300739,明阳电路,次新,临界变盘,45.5,否,无,是,是,57.7,否,否,1.19,22.19,22.84,22.8,-2.84,2.97
600761,安徽合力,次新,回踩确认,45.4,是,Fib-144K,是,否,33.9,否,否,0.75,16.38,16.73,16.82,-2.07,3.79
002500,山西证券,次新,突破初现,45.3,否,无,是,否,24.1,否,否,1.06,5.42,5.39,5.38,0.56,1.32
600161,天坛生物,次新,回踩确认,45.3,否,无,否,是,40.6,否,否,1.11,12.28,12.26,0.0,0.13,1.76
600282,南钢股份,次新,临界变盘,45.3,否,无,是,否,24.2,否,否,0.71,4.74,4.74,4.74,-0.06,1.8
300350,华鹏飞,次新,临界变盘,45.3,否,无,是,是,51.7,否,否,0.87,4.43,4.55,4.36,-2.68,3.18
300543,朗科智能,次新,临界变盘,45.3,否,无,是,是,46.4,否,否,0.94,7.74,7.99,7.73,-3.13,2.75
600054,黄山旅游,次新,临界变盘,45.3,否,无,是,是,28.7,否,否,0.94,11.54,11.96,11.26,-3.48,2.4
002575,群兴玩具,次新,回踩确认,45.2,否,无,是,是,57.8,否,否,0.94,5.5,5.44,5.51,1.17,4.76
300129,泰胜风能,次新,回踩确认,45.2,否,无,是,是,63.4,否,否,0.89,7.37,7.44,7.49,-0.94,5.0
600640,国脉文化,次新,临界变盘,45.2,否,无,是,是,42.0,否,否,0.92,11.21,11.46,11.47,-2.22,3.7
600826,兰生股份,次新,临界变盘,45.2,是,Fib-144K,否,是,44.0,否,否,0.97,7.71,7.97,0.0,-3.3,2.63
300659,中孚信息,次新,临界变盘,45.1,否,无,否,是,55.1,否,否,0.86,10.33,10.33,0.0,-0.04,1.91
000650,仁和药业,次新,临界变盘,45.1,否,无,是,否,24.9,否,否,0.77,5.38,5.46,5.41,-1.45,0.51
002799,环球印务,次新,临界变盘,45.1,否,无,是,是,44.1,否,否,1.39,6.91,7.05,7.05,-1.98,3.97
300991,创益通,次新,临界变盘,45.1,否,无,是,是,68.5,否,否,1.03,27.13,27.92,26.97,-2.83,3.13
600467,好当家,次新,突破初现,45.0,否,无,是,是,41.8,否,否,0.87,2.45,2.38,2.38,3.05,4.83
600523,贵航股份,次新,临界变盘,45.0,否,无,是,是,39.5,否,否,1.24,12.26,11.94,11.89,2.64,4.8
002985,北摩高科,次新,突破初现,45.0,否,无,是,是,49.7,否,否,1.19,27.71,27.09,26.79,2.31,4.77
002783,凯龙股份,次新,回踩确认,45.0,否,无,是,是,41.0,否,否,1.1,8.05,7.88,7.94,2.17,3.95
002829,星网宇达,次新,回踩确认,45.0,否,无,是,是,55.2,否,否,0.93,21.18,20.79,21.28,1.87,4.24
002263,大东南,次新,临界变盘,45.0,否,无,是,是,52.1,否,否,0.73,3.15,3.19,3.19,-1.33,5.05
600807,济高发展,次新,临界变盘,45.0,否,无,是,是,44.5,否,否,0.84,2.69,2.73,2.64,-1.36,4.97
300523,辰安科技,次新,临界变盘,45.0,否,无,是,是,46.2,否,否,0.97,20.96,21.31,20.72,-1.64,4.96
002551,尚荣医疗,次新,临界变盘,45.0,否,无,是,是,37.9,否,否,0.95,3.31,3.37,3.42,-1.7,4.73
603617,君禾股份,次新,临界变盘,45.0,否,无,是,是,31.3,否,否,0.8,6.98,7.1,7.14,-1.73,4.27
301353,普莱得,次新,临界变盘,45.0,否,无,是,是,36.9,否,否,1.18,19.13,19.47,19.61,-1.74,5.03
000888,峨眉山Ａ,次新,临界变盘,45.0,是,Sym-46x4(184K),否,是,44.3,否,否,0.93,10.3,10.49,0.0,-1.78,4.78
002076,星光股份,次新,临界变盘,45.0,否,无,是,是,38.5,否,否,0.9,2.14,2.18,2.18,-1.9,4.37
002144,宏达高科,次新,临界变盘,45.0,否,无,是,是,49.2,否,否,0.99,11.17,11.4,11.42,-2.03,5.18
300552,万集科技,次新,临界变盘,45.0,否,无,是,是,57.8,否,否,1.23,22.07,22.53,22.59,-2.03,4.42
000421,南京公用,次新,临界变盘,45.0,否,无,是,是,40.0,否,否,0.75,5.82,5.95,5.95,-2.17,4.89
600592,龙溪股份,次新,临界变盘,45.0,否,无,是,是,59.3,否,否,0.9,14.96,15.31,15.16,-2.31,3.79
301203,国泰环保,次新,临界变盘,45.0,否,无,是,是,43.4,否,否,1.07,34.6,35.42,35.6,-2.32,3.84
603096,新经典,次新,临界变盘,45.0,否,无,是,是,36.2,否,否,1.2,15.71,16.1,16.13,-2.39,4.3
600526,菲达环保,次新,临界变盘,45.0,否,无,是,是,34.4,否,否,0.79,4.65,4.77,4.67,-2.45,3.94
301208,中亦科技,次新,临界变盘,45.0,否,无,是,是,40.9,否,否,1.05,31.45,32.25,32.24,-2.49,5.2
301032,新柴股份,次新,临界变盘,45.0,否,无,是,是,43.9,否,否,0.9,10.24,10.5,10.52,-2.5,4.01
000528,柳    工,次新,临界变盘,45.0,否,无,是,是,42.1,否,否,0.81,7.94,8.14,8.01,-2.51,4.3
301318,维海德,次新,临界变盘,45.0,否,无,是,是,41.2,否,否,1.06,21.19,21.74,20.48,-2.52,3.82
002337,赛象科技,次新,临界变盘,45.0,否,无,是,是,43.0,否,否,0.98,4.73,4.85,4.81,-2.53,3.57
002441,众业达,次新,临界变盘,45.0,否,无,是,是,35.3,否,否,0.86,8.31,8.53,8.53,-2.56,4.25
002817,黄山胶囊,次新,临界变盘,45.0,否,无,是,是,35.4,否,否,1.02,6.73,6.91,6.9,-2.58,4.41
300275,梅安森,次新,临界变盘,45.0,否,无,是,是,51.2,否,否,0.96,9.09,9.33,9.24,-2.61,4.3
300513,恒实科技,次新,临界变盘,45.0,否,无,是,是,46.1,否,否,0.79,7.56,7.77,7.77,-2.67,5.09
600051,宁波联合,次新,临界变盘,45.0,否,无,是,是,33.5,否,否,0.9,6.29,6.47,6.47,-2.85,3.44
920171,志晟信息,次新,临界变盘,45.0,否,无,是,是,45.7,否,否,0.43,16.82,17.31,16.98,-2.85,4.05
300512,中亚股份,次新,临界变盘,45.0,否,无,是,是,46.0,否,否,0.8,7.43,7.65,7.21,-2.86,4.53
603160,汇顶科技,次新,临界变盘,45.0,是,Fib-144K,是,否,45.7,否,否,1.01,52.05,53.61,53.36,-2.91,3.95
688659,元琛科技,次新,临界变盘,45.0,否,无,是,是,41.1,否,否,0.82,10.29,10.6,10.58,-2.91,5.02
301290,东星医疗,次新,临界变盘,45.0,否,无,是,是,41.3,否,否,0.76,28.09,28.94,29.05,-2.92,3.29
603409,汇通控股,次新,临界变盘,45.0,否,无,是,是,48.5,否,否,0.88,18.11,18.66,18.65,-2.93,3.48
300619,金银河,次新,临界变盘,45.0,是,Fib-144K,否,是,53.3,否,否,0.98,27.21,28.04,0.0,-2.96,3.51
600716,凤凰股份,次新,临界变盘,45.0,否,无,是,是,40.4,否,否,1.05,3.68,3.79,3.8,-3.0,4.34
001205,盛航股份,次新,临界变盘,45.0,否,无,是,是,35.0,否,否,0.86,14.65,15.11,14.54,-3.05,5.17
003017,大洋生物,次新,临界变盘,45.0,否,无,是,是,38.4,否,否,0.94,22.64,23.36,22.74,-3.08,4.3
688188,柏楚电子,次新,临界变盘,45.0,否,无,是,是,30.3,否,否,0.89,96.0,99.06,98.65,-3.09,4.58
603659,璞泰来,次新,临界变盘,45.0,是,Fib-89K,否,是,44.2,否,否,0.8,22.45,23.17,0.0,-3.1,4.77
002529,海源复材,次新,临界变盘,45.0,否,无,是,是,39.3,否,否,1.09,7.06,7.29,7.29,-3.11,3.29
002695,煌上煌,次新,临界变盘,45.0,否,无,是,是,42.8,否,否,1.55,10.67,11.02,11.03,-3.14,3.76
002541,鸿路钢构,次新,临界变盘,45.0,否,无,是,是,38.0,否,否,0.72,20.65,21.33,20.71,-3.17,3.87
300442,润泽科技,次新,临界变盘,45.0,否,无,是,是,48.2,否,否,0.92,62.93,65.01,64.78,-3.19,3.22
600536,中国软件,次新,临界变盘,45.0,否,无,是,是,49.4,否,否,0.71,33.5,34.62,34.55,-3.22,2.9
000790,华神科技,次新,临界变盘,45.0,否,无,是,是,29.0,否,否,0.63,4.1,4.24,4.25,-3.24,3.51
300215,电科院,次新,临界变盘,45.0,否,无,是,是,53.6,否,否,0.57,6.48,6.7,6.67,-3.24,3.84
600623,华谊集团,次新,临界变盘,45.0,否,无,是,是,39.0,否,否,0.8,8.6,8.89,8.9,-3.25,4.18
605298,必得科技,次新,临界变盘,45.0,否,无,是,是,42.3,否,否,0.86,48.7,50.34,50.3,-3.26,3.2
601369,陕鼓动力,次新,临界变盘,45.0,是,Fib-55x2(110K),否,是,34.4,否,否,1.39,8.55,8.84,0.0,-3.33,3.56
000633,合金投资,次新,临界变盘,45.0,否,无,是,是,53.2,否,否,1.1,5.36,5.55,5.55,-3.37,4.13
920061,西磁科技,次新,临界变盘,45.0,否,无,是,是,60.1,否,否,0.41,18.33,18.97,18.82,-3.39,3.48
003033,征和工业,次新,临界变盘,45.0,是,Fib-55x3(165K),否,是,39.5,否,否,0.94,66.76,69.11,0.0,-3.4,4.34
002556,辉隆股份,次新,临界变盘,45.0,否,无,是,是,39.1,否,否,0.67,5.35,5.54,5.54,-3.43,4.97
301539,宏鑫科技,次新,临界变盘,45.0,否,无,是,是,47.0,否,否,0.84,14.99,15.53,14.68,-3.47,4.29
603075,热威股份,次新,临界变盘,44.5,否,无,否,是,37.8,否,否,1.21,19.15,19.06,0.0,0.45,1.74
600223,福瑞达,次新,临界变盘,44.5,否,无,否,是,41.9,否,否,0.97,5.68,5.72,0.0,-0.71,1.49
600708,光明地产,次新,回踩确认,44.2,否,无,否,是,41.7,否,否,1.21,3.04,3.04,0.0,0.07,2.25
603866,桃李面包,次新,临界变盘,44.2,否,无,否,是,37.0,否,否,0.89,4.34,4.4,0.0,-1.29,1.05
600820,隧道股份,次新,临界变盘,44.2,否,无,是,否,24.9,否,否,0.82,5.45,5.55,5.55,-1.76,0.56
002510,天汽模,次新,临界变盘,43.9,否,无,否,是,44.7,否,否,0.96,5.72,5.75,0.0,-0.58,1.85
603299,苏盐井神,次新,回踩确认,43.8,否,无,是,否,31.2,否,否,0.67,8.93,8.86,8.82,0.8,1.69
301283,聚胶股份,次新,回踩确认,43.8,否,无,否,是,46.4,否,否,1.1,25.01,25.15,0.0,-0.57,1.92
601878,浙商证券,次新,突破初现,43.7,否,无,是,否,22.8,否,否,1.05,9.47,9.31,9.22,1.67,0.85
600827,百联股份,次新,突破初现,43.5,否,无,是,否,24.5,否,否,0.84,7.84,7.75,7.82,1.13,1.47
300124,汇川技术,次新,回踩确认,42.9,否,无,是,否,31.4,否,否,1.13,59.31,59.76,60.68,-0.76,2.07
300993,玉马科技,次新,回踩确认,42.7,否,无,否,是,49.6,否,否,0.71,9.95,9.81,0.0,1.44,1.49
002318,久立特材,次新,回踩确认,42.7,否,无,否,是,51.3,否,否,0.58,19.78,20.01,0.0,-1.13,1.79
300018,中元股份,次新,临界变盘,42.4,否,无,否,是,39.9,否,否,0.7,11.94,12.0,0.0,-0.48,2.56
300963,中洲特材,次新,回踩确认,42.0,否,无,否,是,62.2,否,否,1.11,11.63,11.47,0.0,1.44,1.76
600567,山鹰国际,次新,临界变盘,41.9,否,无,否,是,33.2,否,否,0.74,1.34,1.37,0.0,-2.33,0.89
000868,安凯客车,次新,临界变盘,41.7,否,无,否,是,42.0,否,否,0.98,3.56,3.65,0.0,-2.52,0.78
600764,中国海防,次新,突破初现,41.6,否,无,否,是,50.7,否,否,1.24,18.71,18.49,0.0,1.21,2.15
300982,苏文电能,次新,回踩确认,41.6,否,无,否,是,53.5,否,否,1.35,14.89,15.18,0.0,-1.9,1.44
000901,航天科技,次新,回踩确认,41.3,否,无,否,是,64.4,否,否,1.41,14.25,14.12,0.0,0.92,2.56
300743,天地数码,次新,临界变盘,41.2,否,无,否,是,45.2,否,否,1.18,14.78,15.08,0.0,-1.97,1.56
600633,浙数文化,次新,回踩确认,41.0,否,无,是,否,44.3,否,否,1.18,10.47,10.52,10.74,-0.46,3.14
002252,上海莱士,次新,临界变盘,40.8,否,无,否,是,39.4,否,否,0.85,4.92,5.02,0.0,-2.08,1.6
300957,贝泰妮,次新,突破初现,40.6,否,无,否,是,40.0,否,否,1.23,33.61,32.61,0.0,3.08,0.68
600020,中原高速,次新,临界变盘,40.5,否,无,是,否,24.6,否,否,0.96,3.9,3.96,3.88,-1.41,2.38
301586,佳力奇,次新,临界变盘,40.4,否,无,否,是,50.9,否,否,0.63,30.85,31.71,0.0,-2.72,1.11
300470,中密控股,次新,回踩确认,40.2,否,无,是,否,33.6,否,否,0.99,27.95,27.72,27.71,0.83,3.08
920139,华岭股份,次新,临界变盘,40.1,否,无,否,是,52.3,否,否,0.87,15.19,14.78,0.0,2.76,1.2
600597,光明乳业,次新,突破初现,39.9,否,无,否,是,32.4,否,否,0.73,7.06,6.95,0.0,1.65,2.41
600837,海通证券,次新,回踩确认,39.9,否,无,是,否,26.7,否,否,1.22,10.41,10.51,10.42,-0.95,3.07
300276,三丰智能,次新,回踩确认,39.7,否,无,是,否,42.5,否,否,1.13,6.32,6.27,6.51,0.87,3.25
301206,三元生物,次新,临界变盘,39.7,否,无,否,是,28.9,否,否,0.81,23.41,24.13,0.0,-2.97,1.15
688039,当虹科技,次新,回踩确认,39.6,否,无,否,是,58.4,否,否,1.1,34.05,34.47,0.0,-1.2,2.97
688522,纳睿雷达,次新,回踩确认,39.2,否,无,是,否,48.5,否,否,1.19,18.73,18.35,18.12,2.08,2.26
300230,永利股份,次新,临界变盘,39.2,否,无,是,否,25.0,否,否,1.01,4.36,4.41,4.43,-1.2,3.11
600055,万东医疗,次新,回踩确认,39.2,否,无,否,是,46.1,否,否,1.12,10.88,11.14,0.0,-2.36,1.96
301109,军信股份,次新,回踩确认,39.1,否,无,否,是,31.1,否,否,0.92,12.97,13.03,0.0,-0.45,3.93
002546,新联电子,次新,回踩确认,39.1,否,无,否,是,47.2,否,否,1.34,7.93,7.98,0.0,-0.58,3.8
600894,广日股份,次新,回踩确认,38.8,否,无,是,否,30.1,否,否,0.49,7.43,7.49,7.45,-0.75,3.71
301019,宁波色母,次新,临界变盘,38.6,否,无,否,是,43.8,否,否,0.83,15.29,15.59,0.0,-1.95,2.62
002864,盘龙药业,次新,临界变盘,38.6,否,无,否,是,42.6,否,否,0.87,21.48,22.07,0.0,-2.68,1.87
300605,恒锋信息,次新,临界变盘,38.5,否,无,否,是,63.5,否,否,1.03,10.54,10.81,0.0,-2.48,2.14
300446,航天智造,次新,回踩确认,38.4,否,无,是,否,59.9,否,否,0.99,13.1,12.79,13.17,2.42,2.2
603568,伟明环保,次新,回踩确认,38.4,否,无,是,否,41.6,否,否,0.78,14.43,14.38,14.45,0.38,4.28
603955,大千生态,次新,临界变盘,38.4,否,无,否,是,51.8,否,否,0.99,21.17,21.34,0.0,-0.78,3.85
000516,国际医学,次新,回踩确认,38.3,否,无,否,是,38.3,否,否,1.03,4.05,4.13,0.0,-1.88,2.79
920077,吉林碳谷,次新,临界变盘,38.3,否,无,否,是,42.7,否,否,0.5,14.11,14.56,0.0,-3.08,1.6
603037,凯众股份,次新,临界变盘,38.1,否,无,否,是,57.6,否,否,1.06,10.32,10.55,0.0,-2.22,2.54
001382,新亚电缆,次新,临界变盘,37.9,否,无,否,是,44.4,否,否,1.7,17.23,17.82,0.0,-3.3,1.53
920007,酉立智能,次新,回踩确认,37.6,否,无,否,是,61.0,否,否,0.99,34.16,34.49,0.0,-0.96,4.0
603665,康隆达,次新,临界变盘,37.4,否,无,否,是,52.5,否,否,1.04,22.22,22.65,0.0,-1.9,3.14
002413,雷科防务,次新,回踩确认,37.3,否,无,否,是,65.9,否,否,1.12,8.12,7.95,0.0,2.17,2.92
603855,华荣股份,次新,突破初现,37.2,否,无,是,否,24.8,否,否,1.04,17.06,16.66,16.81,2.39,2.74
601158,重庆水务,次新,临界变盘,37.2,否,无,否,否,20.8,否,否,0.88,4.12,4.14,0.0,-0.38,0.73
002255,海陆重工,次新,回踩确认,37.0,否,无,是,否,51.0,否,否,1.11,7.89,7.82,7.81,0.95,4.25
301518,长华化学,次新,临界变盘,36.9,否,无,否,是,60.1,否,否,0.68,24.27,25.09,0.0,-3.25,1.97
002641,公元股份,次新,临界变盘,36.9,否,无,是,否,20.0,否,否,0.97,3.93,4.07,4.05,-3.36,1.89
300045,华力创通,次新,回踩确认,36.8,否,无,否,是,72.6,否,否,1.05,12.1,11.94,0.0,1.32,3.94
688718,唯赛勃,次新,回踩确认,36.8,否,无,否,是,48.8,否,否,1.03,13.89,14.09,0.0,-1.44,3.83
002230,科大讯飞,次新,回踩确认,36.7,否,无,是,否,42.8,否,否,1.13,39.5,40.28,40.34,-1.94,3.39
600217,中再资环,次新,临界变盘,36.7,否,无,否,是,39.1,否,否,0.45,3.25,3.33,0.0,-2.4,2.92
002732,燕塘乳业,次新,回踩确认,36.6,否,无,否,是,39.9,否,否,0.94,14.15,13.9,0.0,1.8,3.55
600810,神马股份,次新,临界变盘,36.6,否,无,否,是,52.8,否,否,0.71,6.55,6.7,0.0,-2.27,3.1
002715,登云股份,次新,回踩确认,36.6,否,无,否,是,53.6,否,否,0.85,14.03,14.38,0.0,-2.41,2.94
301187,欧圣电气,次新,临界变盘,36.6,否,无,否,是,56.3,否,否,0.84,14.35,14.78,0.0,-2.9,2.48
300822,贝仕达克,次新,突破初现,36.4,否,无,否,是,51.6,否,否,0.53,12.16,12.1,0.0,0.48,4.97
300532,今天国际,次新,临界变盘,36.4,否,无,否,是,33.9,否,否,0.57,7.4,7.37,0.0,0.46,4.99
003037,三和管桩,次新,临界变盘,36.3,否,无,否,是,42.7,否,否,0.7,5.82,5.97,0.0,-2.45,3.04
600283,钱江水利,次新,临界变盘,36.2,否,无,是,否,22.9,否,否,0.82,8.16,8.42,8.12,-3.09,2.42
002127,南极电商,次新,临界变盘,36.2,否,无,否,是,32.9,否,否,0.95,2.98,3.08,0.0,-3.16,2.34
001289,龙源电力,次新,回踩确认,36.0,否,无,是,否,25.5,否,否,0.95,15.19,15.37,15.32,-1.19,4.41
